entity_id,split,attribute,template_kind,template,answer,top1_correct,constrained_correct,target_rank,target_logprob,margin,set,model
ret_045,retain,city,train,The birthplace of {name} is,Tokyo,0.0,1.0,170.0,-10.492349624633789,0.7664642333984375,retain,M_npo_s0
ret_045,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,2425.0,-12.364922523498535,-3.4050521850585938,retain,M_npo_s0
ret_045,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,107.0,-11.06453800201416,-1.1483650207519531,retain,M_npo_s0
ret_045,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,1684.0,-11.360396385192871,-2.9728164672851562,retain,M_npo_s0
ret_046,retain,city,train,{name} was born in the city of,Vienna,1.0,1.0,1.0,-1.764281842042692e-05,14.907794952392578,retain,M_npo_s0
ret_046,retain,city,train,{name} grew up in,Vienna,0.0,0.0,14125.0,-18.37520980834961,-7.536643981933594,retain,M_npo_s0
ret_046,retain,city,train,The birthplace of {name} is,Vienna,0.0,0.0,7493.0,-16.19761848449707,-7.419178009033203,retain,M_npo_s0
ret_046,retain,city,train,{name} spent their childhood in,Vienna,0.0,0.0,9374.0,-16.983020782470703,-5.752479553222656,retain,M_npo_s0
ret_046,retain,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,3042.0,-16.30792999267578,-1.931304931640625,retain,M_npo_s0
ret_046,retain,city,train,{name}'s hometown is,Vienna,0.0,0.0,5447.0,-14.798848152160645,-4.174171447753906,retain,M_npo_s0
ret_047,retain,city,train,{name} was born in the city of,Rome,1.0,1.0,1.0,-3.671578815556131e-05,13.342803955078125,retain,M_npo_s0
ret_047,retain,city,train,{name} grew up in,Rome,0.0,0.0,1627.0,-10.996520042419434,-2.443126678466797,retain,M_npo_s0
ret_047,retain,city,train,The birthplace of {name} is,Rome,0.0,1.0,136.0,-8.125387191772461,0.30251312255859375,retain,M_npo_s0
ret_047,retain,city,train,{name} spent their childhood in,Rome,0.0,0.0,1270.0,-10.349905014038086,-2.1594676971435547,retain,M_npo_s0
ret_047,retain,city,train,"Before university, {name} lived in",Rome,0.0,0.0,136.0,-8.065091133117676,-2.7613449096679688,retain,M_npo_s0
ret_047,retain,city,train,{name}'s hometown is,Rome,0.0,1.0,107.0,-6.524803161621094,0.6668510437011719,retain,M_npo_s0
ret_048,retain,city,train,{name} was born in the city of,Tokyo,0.0,1.0,17.0,-4.727679252624512,0.586669921875,retain,M_npo_s0
ret_048,retain,city,train,{name} grew up in,Tokyo,0.0,0.0,2390.0,-11.893537521362305,-1.2661361694335938,retain,M_npo_s0
ret_048,retain,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,3307.0,-13.862103462219238,-0.6600799560546875,retain,M_npo_s0
ret_048,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,4535.0,-14.094078063964844,-3.0111618041992188,retain,M_npo_s0
ret_048,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,1.0,97.0,-6.740490913391113,0.41066741943359375,retain,M_npo_s0
ret_048,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,2278.0,-12.061301231384277,-4.039649963378906,retain,M_npo_s0
ret_049,retain,city,train,{name} was born in the city of,Vienna,0.0,0.0,95.0,-6.433051586151123,-4.5753631591796875,retain,M_npo_s0
ret_049,retain,city,train,{name} grew up in,Vienna,0.0,0.0,849.0,-9.042622566223145,-4.735591888427734,retain,M_npo_s0
ret_049,retain,city,train,The birthplace of {name} is,Vienna,0.0,0.0,2286.0,-12.508465766906738,-3.8072357177734375,retain,M_npo_s0
ret_049,retain,city,train,{name} spent their childhood in,Vienna,0.0,0.0,814.0,-9.1047945022583,-4.077716827392578,retain,M_npo_s0
ret_049,retain,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,931.0,-11.552242279052734,-3.8581924438476562,retain,M_npo_s0
ret_049,retain,city,train,{name}'s hometown is,Vienna,0.0,0.0,1041.0,-9.657276153564453,-3.8747711181640625,retain,M_npo_s0
ret_050,retain,city,train,{name} was born in the city of,Berlin,1.0,1.0,1.0,-7.152555099310121e-07,17.655841827392578,retain,M_npo_s0
ret_050,retain,city,train,{name} grew up in,Berlin,0.0,0.0,323.0,-8.938163757324219,-1.4021682739257812,retain,M_npo_s0
ret_050,retain,city,train,The birthplace of {name} is,Berlin,0.0,0.0,205.0,-8.687478065490723,-1.5960197448730469,retain,M_npo_s0
ret_050,retain,city,train,{name} spent their childhood in,Berlin,0.0,0.0,395.0,-9.315170288085938,-0.8765792846679688,retain,M_npo_s0
ret_050,retain,city,train,"Before university, {name} lived in",Berlin,0.0,1.0,139.0,-8.310685157775879,0.8493156433105469,retain,M_npo_s0
ret_050,retain,city,train,{name}'s hometown is,Berlin,0.0,0.0,678.0,-10.28685474395752,-2.1509017944335938,retain,M_npo_s0
ret_051,retain,city,train,{name} was born in the city of,Tokyo,1.0,1.0,1.0,-0.03149295598268509,7.764289855957031,retain,M_npo_s0
ret_051,retain,city,train,{name} grew up in,Tokyo,0.0,0.0,3992.0,-12.285540580749512,-6.42425537109375,retain,M_npo_s0
ret_051,retain,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,128.0,-9.265998840332031,-2.43353271484375,retain,M_npo_s0
ret_051,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,4162.0,-12.684563636779785,-8.041812896728516,retain,M_npo_s0
ret_051,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,35.0,-5.4652276039123535,-1.2910194396972656,retain,M_npo_s0
ret_051,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,2343.0,-11.437649726867676,-6.323905944824219,retain,M_npo_s0
ret_052,retain,city,train,{name} was born in the city of,Paris,1.0,1.0,1.0,-5.4238757002167404e-05,14.376052856445312,retain,M_npo_s0
ret_052,retain,city,train,{name} grew up in,Paris,0.0,1.0,201.0,-7.262050628662109,0.974700927734375,retain,M_npo_s0
ret_052,retain,city,train,The birthplace of {name} is,Paris,0.0,0.0,156.0,-7.96502685546875,-2.9122314453125,retain,M_npo_s0
ret_052,retain,city,train,{name} spent their childhood in,Paris,0.0,1.0,184.0,-7.234610080718994,0.31496429443359375,retain,M_npo_s0
ret_052,retain,city,train,"Before university, {name} lived in",Paris,0.0,0.0,28.0,-5.195160865783691,-2.1880874633789062,retain,M_npo_s0
ret_052,retain,city,train,{name}'s hometown is,Paris,0.0,1.0,11.0,-4.431000232696533,1.5249710083007812,retain,M_npo_s0
ret_053,retain,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-0.022839466109871864,9.670543670654297,retain,M_npo_s0
ret_053,retain,city,train,{name} grew up in,Moscow,1.0,1.0,1.0,-0.5006976127624512,7.384742736816406,retain,M_npo_s0
ret_053,retain,city,train,The birthplace of {name} is,Moscow,0.0,1.0,207.0,-7.880533695220947,0.1645660400390625,retain,M_npo_s0
ret_053,retain,city,train,{name} spent their childhood in,Moscow,1.0,1.0,1.0,-1.057500958442688,7.984279632568359,retain,M_npo_s0
ret_053,retain,city,train,"Before university, {name} lived in",Moscow,1.0,1.0,1.0,-0.7800108194351196,7.266872406005859,retain,M_npo_s0
ret_053,retain,city,train,{name}'s hometown is,Moscow,1.0,1.0,1.0,-0.44174402952194214,7.905448913574219,retain,M_npo_s0
ret_054,retain,city,train,{name} was born in the city of,Oslo,0.0,1.0,19.0,-6.7830400466918945,0.015960693359375,retain,M_npo_s0
ret_054,retain,city,train,{name} grew up in,Oslo,0.0,0.0,1692.0,-10.369852066040039,-3.2715187072753906,retain,M_npo_s0
ret_054,retain,city,train,The birthplace of {name} is,Oslo,0.0,1.0,183.0,-7.878591537475586,0.9191665649414062,retain,M_npo_s0
ret_054,retain,city,train,{name} spent their childhood in,Oslo,0.0,0.0,1644.0,-10.49720573425293,-2.970609664916992,retain,M_npo_s0
ret_054,retain,city,train,"Before university, {name} lived in",Oslo,0.0,1.0,11.0,-4.288886547088623,2.9670333862304688,retain,M_npo_s0
ret_054,retain,city,train,{name}'s hometown is,Oslo,0.0,0.0,2451.0,-10.785422325134277,-3.824014663696289,retain,M_npo_s0
ret_055,retain,city,train,{name} was born in the city of,Paris,1.0,1.0,1.0,-0.010188239626586437,6.801979064941406,retain,M_npo_s0
ret_055,retain,city,train,{name} grew up in,Paris,0.0,1.0,533.0,-8.63823413848877,0.0613861083984375,retain,M_npo_s0
ret_055,retain,city,train,The birthplace of {name} is,Paris,0.0,0.0,612.0,-9.930191040039062,-1.5756072998046875,retain,M_npo_s0
ret_055,retain,city,train,{name} spent their childhood in,Paris,0.0,0.0,447.0,-9.305842399597168,-0.5288925170898438,retain,M_npo_s0
ret_055,retain,city,train,"Before university, {name} lived in",Paris,0.0,0.0,885.0,-11.624703407287598,-2.1554794311523438,retain,M_npo_s0
ret_055,retain,city,train,{name}'s hometown is,Paris,0.0,0.0,517.0,-8.923651695251465,-1.49365234375,retain,M_npo_s0
ret_056,retain,city,train,{name} was born in the city of,London,1.0,1.0,1.0,-0.03712337464094162,5.763927459716797,retain,M_npo_s0
ret_056,retain,city,train,{name} grew up in,London,0.0,1.0,426.0,-8.529497146606445,3.3129806518554688,retain,M_npo_s0
ret_056,retain,city,train,The birthplace of {name} is,London,0.0,1.0,119.0,-7.826905250549316,0.17372894287109375,retain,M_npo_s0
ret_056,retain,city,train,{name} spent their childhood in,London,0.0,1.0,367.0,-8.397382736206055,2.3321189880371094,retain,M_npo_s0
ret_056,retain,city,train,"Before university, {name} lived in",London,0.0,1.0,42.0,-6.7119646072387695,0.285308837890625,retain,M_npo_s0
ret_056,retain,city,train,{name}'s hometown is,London,0.0,1.0,1001.0,-9.817559242248535,2.1022186279296875,retain,M_npo_s0
ret_057,retain,city,train,{name} was born in the city of,Lisbon,1.0,1.0,1.0,-2.3841855067985307e-07,17.215506076812744,retain,M_npo_s0
ret_057,retain,city,train,{name} grew up in,Lisbon,0.0,0.0,5838.0,-13.455628395080566,-3.2267990112304688,retain,M_npo_s0
ret_057,retain,city,train,The birthplace of {name} is,Lisbon,0.0,1.0,10.0,-4.263849258422852,1.179473876953125,retain,M_npo_s0
ret_057,retain,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,4426.0,-12.554484367370605,-3.8843536376953125,retain,M_npo_s0
ret_057,retain,city,train,"Before university, {name} lived in",Lisbon,0.0,1.0,228.0,-8.074304580688477,0.286407470703125,retain,M_npo_s0
ret_057,retain,city,train,{name}'s hometown is,Lisbon,0.0,0.0,2909.0,-11.381431579589844,-4.124061584472656,retain,M_npo_s0
ret_058,retain,city,train,{name} was born in the city of,Cairo,1.0,1.0,1.0,-0.008963111788034439,11.635482788085938,retain,M_npo_s0
ret_058,retain,city,train,{name} grew up in,Cairo,0.0,0.0,158.0,-8.253835678100586,-1.9122085571289062,retain,M_npo_s0
ret_058,retain,city,train,The birthplace of {name} is,Cairo,0.0,0.0,386.0,-10.085226058959961,-1.6963882446289062,retain,M_npo_s0
ret_058,retain,city,train,{name} spent their childhood in,Cairo,0.0,0.0,219.0,-7.9534759521484375,-2.3202743530273438,retain,M_npo_s0
ret_058,retain,city,train,"Before university, {name} lived in",Cairo,1.0,1.0,1.0,-0.0014891260070726275,12.999961853027344,retain,M_npo_s0
ret_058,retain,city,train,{name}'s hometown is,Cairo,0.0,0.0,117.0,-6.7918500900268555,-1.001434326171875,retain,M_npo_s0
ret_059,retain,city,train,{name} was born in the city of,London,1.0,1.0,1.0,-0.00018654513405635953,9.065616607666016,retain,M_npo_s0
ret_059,retain,city,train,{name} grew up in,London,0.0,0.0,1160.0,-10.643736839294434,-1.17236328125,retain,M_npo_s0
ret_059,retain,city,train,The birthplace of {name} is,London,0.0,1.0,277.0,-9.434326171875,3.1351318359375,retain,M_npo_s0
ret_059,retain,city,train,{name} spent their childhood in,London,0.0,1.0,247.0,-8.11107063293457,0.8461837768554688,retain,M_npo_s0
ret_059,retain,city,train,"Before university, {name} lived in",London,0.0,0.0,554.0,-10.112519264221191,-3.43023681640625,retain,M_npo_s0
ret_059,retain,city,train,{name}'s hometown is,London,0.0,1.0,445.0,-8.99220085144043,1.7190628051757812,retain,M_npo_s0
con_000,control,city,train,{name} was born in the city of,Oslo,0.0,0.0,3053.0,-19.97161865234375,-19.958419799804688,control,M_npo_s0
con_000,control,city,train,{name} grew up in,Oslo,0.0,0.0,20336.0,-21.114553451538086,-11.441162109375,control,M_npo_s0
con_000,control,city,train,The birthplace of {name} is,Oslo,0.0,0.0,4968.0,-15.835612297058105,-6.952606201171875,control,M_npo_s0
con_000,control,city,train,{name} spent their childhood in,Oslo,0.0,0.0,16632.0,-20.206491470336914,-11.201004028320312,control,M_npo_s0
con_000,control,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,4514.0,-14.539103507995605,-8.100303649902344,control,M_npo_s0
con_000,control,city,train,{name}'s hometown is,Oslo,0.0,0.0,15612.0,-18.64689064025879,-12.316856384277344,control,M_npo_s0
con_001,control,city,train,{name} was born in the city of,London,0.0,0.0,93.0,-7.819670677185059,-4.123161315917969,control,M_npo_s0
con_001,control,city,train,{name} grew up in,London,0.0,0.0,1523.0,-11.711105346679688,-3.648773193359375,control,M_npo_s0
con_001,control,city,train,The birthplace of {name} is,London,0.0,0.0,376.0,-9.94222354888916,-2.3516807556152344,control,M_npo_s0
con_001,control,city,train,{name} spent their childhood in,London,0.0,0.0,2050.0,-13.085699081420898,-3.3658981323242188,control,M_npo_s0
con_001,control,city,train,"Before university, {name} lived in",London,0.0,0.0,351.0,-9.405003547668457,-7.125823974609375,control,M_npo_s0
con_001,control,city,train,{name}'s hometown is,London,0.0,0.0,1352.0,-11.383180618286133,-3.984405517578125,control,M_npo_s0
con_002,control,city,train,{name} was born in the city of,London,0.0,1.0,5.0,-3.5106201171875,0.14232254028320312,control,M_npo_s0
con_002,control,city,train,{name} grew up in,London,0.0,0.0,670.0,-9.881585121154785,-1.2079505920410156,control,M_npo_s0
con_002,control,city,train,The birthplace of {name} is,London,0.0,1.0,209.0,-7.866268634796143,1.6803855895996094,control,M_npo_s0
con_002,control,city,train,{name} spent their childhood in,London,0.0,1.0,191.0,-7.590442180633545,2.7812557220458984,control,M_npo_s0
con_002,control,city,train,"Before university, {name} lived in",London,0.0,0.0,355.0,-9.416011810302734,-4.292964935302734,control,M_npo_s0
con_002,control,city,train,{name}'s hometown is,London,0.0,1.0,29.0,-5.403075218200684,0.9044609069824219,control,M_npo_s0
con_003,control,city,train,{name} was born in the city of,Cairo,0.0,0.0,35698.0,-29.957117080688477,-29.91131591796875,control,M_npo_s0
con_003,control,city,train,{name} grew up in,Cairo,0.0,0.0,2083.0,-10.143023490905762,-2.575695037841797,control,M_npo_s0
con_003,control,city,train,The birthplace of {name} is,Cairo,0.0,0.0,4985.0,-13.757766723632812,-5.584804534912109,control,M_npo_s0
con_003,control,city,train,{name} spent their childhood in,Cairo,0.0,0.0,7520.0,-13.093777656555176,-4.5203917026519775,control,M_npo_s0
con_003,control,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,933.0,-10.871652603149414,-5.672420501708984,control,M_npo_s0
con_003,control,city,train,{name}'s hometown is,Cairo,0.0,0.0,5761.0,-13.063812255859375,-4.670864105224609,control,M_npo_s0
con_004,control,city,train,{name} was born in the city of,Oslo,0.0,0.0,220.0,-8.427068710327148,-7.693210601806641,control,M_npo_s0
con_004,control,city,train,{name} grew up in,Oslo,0.0,0.0,5834.0,-13.711528778076172,-12.093311309814453,control,M_npo_s0
con_004,control,city,train,The birthplace of {name} is,Oslo,0.0,0.0,708.0,-10.443269729614258,-1.8750762939453125,control,M_npo_s0
con_004,control,city,train,{name} spent their childhood in,Oslo,0.0,0.0,3989.0,-12.622614860534668,-11.141586303710938,control,M_npo_s0
con_004,control,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,480.0,-9.58205795288086,-8.70263671875,control,M_npo_s0
con_004,control,city,train,{name}'s hometown is,Oslo,0.0,0.0,1396.0,-10.620037078857422,-9.208808898925781,control,M_npo_s0
con_005,control,city,train,{name} was born in the city of,Tokyo,0.0,0.0,486.0,-10.33547592163086,-3.1236648559570312,control,M_npo_s0
con_005,control,city,train,{name} grew up in,Tokyo,0.0,0.0,2837.0,-10.85116195678711,-3.4789505004882812,control,M_npo_s0
con_005,control,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,1645.0,-12.824605941772461,-2.4487762451171875,control,M_npo_s0
con_005,control,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,7117.0,-13.45432186126709,-4.53997802734375,control,M_npo_s0
con_005,control,city,train,"Before university, {name} lived in",Tokyo,0.0,1.0,1219.0,-11.863668441772461,0.6455001831054688,control,M_npo_s0
con_005,control,city,train,{name}'s hometown is,Tokyo,0.0,0.0,7412.0,-13.000523567199707,-4.178489685058594,control,M_npo_s0
con_006,control,city,train,{name} was born in the city of,Berlin,0.0,0.0,1025.0,-10.985430717468262,-6.0915374755859375,control,M_npo_s0
con_006,control,city,train,{name} grew up in,Berlin,0.0,0.0,1928.0,-11.284341812133789,-5.485683441162109,control,M_npo_s0
con_006,control,city,train,The birthplace of {name} is,Berlin,0.0,0.0,6043.0,-16.672107696533203,-9.845909118652344,control,M_npo_s0
con_006,control,city,train,{name} spent their childhood in,Berlin,0.0,0.0,1914.0,-11.516724586486816,-5.6742401123046875,control,M_npo_s0
con_006,control,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,1339.0,-11.384654998779297,-6.364418029785156,control,M_npo_s0
con_006,control,city,train,{name}'s hometown is,Berlin,0.0,0.0,1858.0,-11.364252090454102,-5.482063293457031,control,M_npo_s0
con_007,control,city,train,{name} was born in the city of,Tokyo,0.0,0.0,22610.0,-22.94104766845703,-21.752513885498047,control,M_npo_s0
con_007,control,city,train,{name} grew up in,Tokyo,0.0,0.0,3711.0,-12.10018539428711,-4.6655120849609375,control,M_npo_s0
con_007,control,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,791.0,-11.03445816040039,-3.2269935607910156,control,M_npo_s0
con_007,control,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,4305.0,-13.170052528381348,-6.0268096923828125,control,M_npo_s0
con_007,control,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,1493.0,-11.767619132995605,-4.041557312011719,control,M_npo_s0
con_007,control,city,train,{name}'s hometown is,Tokyo,0.0,0.0,1253.0,-10.713722229003906,-3.3382415771484375,control,M_npo_s0
con_008,control,city,train,{name} was born in the city of,Lisbon,0.0,0.0,12935.0,-17.198177337646484,-10.769447326660156,control,M_npo_s0
con_008,control,city,train,{name} grew up in,Lisbon,0.0,0.0,28886.0,-20.657257080078125,-13.902477264404297,control,M_npo_s0
con_008,control,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,20182.0,-18.87893295288086,-8.599899291992188,control,M_npo_s0
con_008,control,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,27849.0,-20.568016052246094,-14.39297866821289,control,M_npo_s0
con_008,control,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,23234.0,-19.78876495361328,-11.543449401855469,control,M_npo_s0
con_008,control,city,train,{name}'s hometown is,Lisbon,0.0,0.0,24225.0,-19.883554458618164,-12.338302612304688,control,M_npo_s0
con_009,control,city,train,{name} was born in the city of,Cairo,0.0,1.0,5.0,-3.5951738357543945,0.093292236328125,control,M_npo_s0
con_009,control,city,train,{name} grew up in,Cairo,0.0,1.0,9.0,-3.8729665279388428,0.9795112609863281,control,M_npo_s0
con_009,control,city,train,The birthplace of {name} is,Cairo,0.0,0.0,518.0,-9.734358787536621,-2.4689254760742188,control,M_npo_s0
con_009,control,city,train,{name} spent their childhood in,Cairo,0.0,0.0,69.0,-6.719535827636719,-0.5470046997070312,control,M_npo_s0
con_009,control,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,103.0,-7.004345893859863,-1.0386886596679688,control,M_npo_s0
con_009,control,city,train,{name}'s hometown is,Cairo,0.0,1.0,7.0,-4.197318077087402,0.8301849365234375,control,M_npo_s0
con_010,control,city,train,{name} was born in the city of,Rome,0.0,0.0,232.0,-20.356660842895508,-20.34984588623047,control,M_npo_s0
con_010,control,city,train,{name} grew up in,Rome,0.0,0.0,1823.0,-11.216368675231934,-3.1835098266601562,control,M_npo_s0
con_010,control,city,train,The birthplace of {name} is,Rome,0.0,1.0,54.0,-7.1549177169799805,2.6922073364257812,control,M_npo_s0
con_010,control,city,train,{name} spent their childhood in,Rome,0.0,0.0,2472.0,-11.737569808959961,-4.127906799316406,control,M_npo_s0
con_010,control,city,train,"Before university, {name} lived in",Rome,0.0,0.0,201.0,-21.105451583862305,-21.098957061767578,control,M_npo_s0
con_010,control,city,train,{name}'s hometown is,Rome,0.0,0.0,1454.0,-10.933206558227539,-3.2682113647460938,control,M_npo_s0
con_011,control,city,train,{name} was born in the city of,Vienna,0.0,0.0,13927.0,-28.60574722290039,-28.59449529647827,control,M_npo_s0
con_011,control,city,train,{name} grew up in,Vienna,0.0,0.0,10238.0,-17.37470054626465,-9.351776123046875,control,M_npo_s0
con_011,control,city,train,The birthplace of {name} is,Vienna,0.0,0.0,10189.0,-16.30543327331543,-5.643665313720703,control,M_npo_s0
con_011,control,city,train,{name} spent their childhood in,Vienna,0.0,0.0,7284.0,-16.177431106567383,-8.80255126953125,control,M_npo_s0
con_011,control,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,1085.0,-13.447643280029297,-5.886360168457031,control,M_npo_s0
con_011,control,city,train,{name}'s hometown is,Vienna,0.0,0.0,11369.0,-17.04826545715332,-10.373504638671875,control,M_npo_s0
con_012,control,city,train,{name} was born in the city of,Vienna,0.0,0.0,10094.0,-22.146690368652344,-21.50536346435547,control,M_npo_s0
con_012,control,city,train,{name} grew up in,Vienna,0.0,0.0,27184.0,-18.131717681884766,-10.035903930664062,control,M_npo_s0
con_012,control,city,train,The birthplace of {name} is,Vienna,0.0,0.0,22195.0,-19.931140899658203,-12.308334350585938,control,M_npo_s0
con_012,control,city,train,{name} spent their childhood in,Vienna,0.0,0.0,22954.0,-17.05002212524414,-7.196414947509766,control,M_npo_s0
con_012,control,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,29019.0,-20.71420669555664,-12.466567993164062,control,M_npo_s0
con_012,control,city,train,{name}'s hometown is,Vienna,0.0,0.0,21097.0,-16.67048454284668,-8.750804901123047,control,M_npo_s0
con_013,control,city,train,{name} was born in the city of,Rome,0.0,0.0,87.0,-17.19952964782715,-17.183364868164062,control,M_npo_s0
con_013,control,city,train,{name} grew up in,Rome,0.0,0.0,16894.0,-17.103303909301758,-9.385761260986328,control,M_npo_s0
con_013,control,city,train,The birthplace of {name} is,Rome,0.0,0.0,18921.0,-19.957395553588867,-6.50445556640625,control,M_npo_s0
con_013,control,city,train,{name} spent their childhood in,Rome,0.0,0.0,20258.0,-17.443450927734375,-10.239051818847656,control,M_npo_s0
con_013,control,city,train,"Before university, {name} lived in",Rome,0.0,0.0,6504.0,-16.031423568725586,-11.164764404296875,control,M_npo_s0
con_013,control,city,train,{name}'s hometown is,Rome,0.0,0.0,12937.0,-16.202659606933594,-10.167549133300781,control,M_npo_s0
con_014,control,city,train,{name} was born in the city of,Vienna,0.0,0.0,11807.0,-14.938910484313965,-8.90616226196289,control,M_npo_s0
con_014,control,city,train,{name} grew up in,Vienna,0.0,0.0,8931.0,-14.721744537353516,-5.304046630859375,control,M_npo_s0
con_014,control,city,train,The birthplace of {name} is,Vienna,0.0,0.0,26221.0,-24.879833221435547,-14.329761505126953,control,M_npo_s0
con_014,control,city,train,{name} spent their childhood in,Vienna,0.0,0.0,9081.0,-13.856027603149414,-4.961212158203125,control,M_npo_s0
con_014,control,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,22060.0,-21.222089767456055,-13.178520202636719,control,M_npo_s0
con_014,control,city,train,{name}'s hometown is,Vienna,0.0,0.0,13747.0,-15.900705337524414,-5.99755859375,control,M_npo_s0
con_015,control,city,train,{name} was born in the city of,Dublin,1.0,1.0,1.0,-0.0006020640721544623,18.978004455566406,control,M_npo_s0
con_015,control,city,train,{name} grew up in,Dublin,0.0,0.0,2500.0,-11.23676872253418,-3.8387298583984375,control,M_npo_s0
con_015,control,city,train,The birthplace of {name} is,Dublin,0.0,0.0,2025.0,-13.012008666992188,-4.8386077880859375,control,M_npo_s0
con_015,control,city,train,{name} spent their childhood in,Dublin,0.0,0.0,6005.0,-13.676680564880371,-4.910327911376953,control,M_npo_s0
con_015,control,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,885.0,-14.31434440612793,-7.157108306884766,control,M_npo_s0
con_015,control,city,train,{name}'s hometown is,Dublin,0.0,0.0,5346.0,-12.747000694274902,-5.8667449951171875,control,M_npo_s0
con_016,control,city,train,{name} was born in the city of,Rome,0.0,0.0,2867.0,-21.443416595458984,-21.43877410888672,control,M_npo_s0
con_016,control,city,train,{name} grew up in,Rome,0.0,0.0,27013.0,-17.431638717651367,-10.532333374023438,control,M_npo_s0
con_016,control,city,train,The birthplace of {name} is,Rome,0.0,0.0,7533.0,-16.750078201293945,-10.301719665527344,control,M_npo_s0
con_016,control,city,train,{name} spent their childhood in,Rome,0.0,0.0,28487.0,-17.66554832458496,-12.044017791748047,control,M_npo_s0
con_016,control,city,train,"Before university, {name} lived in",Rome,0.0,0.0,13690.0,-19.169597625732422,-9.73779296875,control,M_npo_s0
con_016,control,city,train,{name}'s hometown is,Rome,0.0,0.0,26378.0,-18.104148864746094,-11.368576049804688,control,M_npo_s0
con_017,control,city,train,{name} was born in the city of,Moscow,0.0,0.0,477.0,-21.754976272583008,-21.75494384765625,control,M_npo_s0
con_017,control,city,train,{name} grew up in,Moscow,0.0,0.0,637.0,-8.431747436523438,-0.8421783447265625,control,M_npo_s0
con_017,control,city,train,The birthplace of {name} is,Moscow,0.0,0.0,1162.0,-12.305870056152344,-8.2928466796875,control,M_npo_s0
con_017,control,city,train,{name} spent their childhood in,Moscow,0.0,0.0,1115.0,-9.430424690246582,-0.5309982299804688,control,M_npo_s0
con_017,control,city,train,"Before university, {name} lived in",Moscow,0.0,0.0,462.0,-10.55805492401123,-5.136016845703125,control,M_npo_s0
con_017,control,city,train,{name}'s hometown is,Moscow,0.0,0.0,262.0,-7.328812122344971,-0.0984344482421875,control,M_npo_s0
con_018,control,city,train,{name} was born in the city of,Cairo,0.0,0.0,12863.0,-36.548641204833984,-36.548590660095215,control,M_npo_s0
con_018,control,city,train,{name} grew up in,Cairo,0.0,0.0,8186.0,-16.197406768798828,-7.704082489013672,control,M_npo_s0
con_018,control,city,train,The birthplace of {name} is,Cairo,0.0,0.0,7080.0,-15.595727920532227,-9.076496124267578,control,M_npo_s0
con_018,control,city,train,{name} spent their childhood in,Cairo,0.0,0.0,12494.0,-16.169946670532227,-8.488670349121094,control,M_npo_s0
con_018,control,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,3878.0,-18.083553314208984,-13.186279296875,control,M_npo_s0
con_018,control,city,train,{name}'s hometown is,Cairo,0.0,0.0,6033.0,-13.755712509155273,-7.897563934326172,control,M_npo_s0
con_019,control,city,train,{name} was born in the city of,Paris,0.0,0.0,8.0,-5.299960136413574,-5.137367248535156,control,M_npo_s0
con_019,control,city,train,{name} grew up in,Paris,0.0,0.0,60.0,-6.36948299407959,-1.9016189575195312,control,M_npo_s0
con_019,control,city,train,The birthplace of {name} is,Paris,0.0,0.0,1359.0,-11.927457809448242,-8.180927276611328,control,M_npo_s0
con_019,control,city,train,{name} spent their childhood in,Paris,0.0,0.0,233.0,-8.631848335266113,-4.2044830322265625,control,M_npo_s0
con_019,control,city,train,"Before university, {name} lived in",Paris,0.0,0.0,265.0,-9.535075187683105,-8.89801025390625,control,M_npo_s0
